event_time,event_type,channel,category_code,price,user_id
2023-01-10 02:49:00,view,Instagram,furniture.living_room.sofa,458.08,340812
2023-01-15 22:03:00,purchase,Email,computers.notebook,779.21,335078
2023-01-03 21:42:00,view,Google Ads,furniture.living_room.sofa,654.41,665417
2023-01-22 11:58:00,view,Instagram,computers.notebook,600.2,831026
2023-01-02 12:00:00,view,Instagram,electronics.smartphone,768.47,968289
2023-01-19 08:58:00,view,Instagram,computers.notebook,365.93,952636
2023-01-16 01:27:00,view,Google Ads,appliances.kitchen.dishwasher,99.63,874056
2023-01-23 14:39:00,view,Google Ads,appliances.kitchen.refrigerators,465.81,786710
2023-01-21 23:26:00,view,Referral,furniture.living_room.sofa,142.6,562145
2023-01-27 17:31:00,view,Google Ads,electronics.smartphone,727.15,663447
2023-01-12 18:04:00,view,Google Ads,appliances.kitchen.refrigerators,809.48,735211
2023-01-09 01:32:00,view,Instagram,electronics.smartphone,127.51,341812
2023-01-17 00:43:00,purchase,Google Ads,appliances.kitchen.refrigerators,58.95,517253
2023-01-21 17:03:00,cart,Google Ads,computers.notebook,429.02,436945
2023-01-16 17:52:00,cart,Referral,appliances.kitchen.refrigerators,868.94,613732
2023-01-01 16:31:00,view,Google Ads,appliances.kitchen.refrigerators,802.38,335523
2023-01-30 16:42:00,view,Instagram,appliances.kitchen.dishwasher,191.03,977766
2023-01-14 09:05:00,view,Google Ads,computers.notebook,773.96,147675
2023-01-16 13:39:00,view,Instagram,furniture.living_room.sofa,917.73,911109
2023-01-05 14:51:00,purchase,Instagram,electronics.smartphone,258.16,503631
2023-01-11 18:27:00,purchase,Google Ads,furniture.living_room.sofa,617.42,711594
2023-01-07 20:14:00,view,Organic Search,appliances.kitchen.dishwasher,781.86,472906
2023-01-16 06:24:00,view,Google Ads,computers.notebook,14.09,649390
2023-01-08 18:58:00,view,Google Ads,computers.notebook,154.98,781322
2023-01-02 11:16:00,view,Organic Search,furniture.living_room.sofa,72.9,730291
2023-01-19 09:49:00,purchase,Google Ads,furniture.living_room.sofa,996.55,153301
2023-01-18 22:59:00,view,Instagram,appliances.kitchen.dishwasher,808.78,193964
2023-01-28 15:37:00,purchase,Google Ads,furniture.living_room.sofa,430.4,623088
2023-01-27 06:10:00,purchase,Organic Search,appliances.kitchen.refrigerators,807.83,150998
2023-01-29 02:31:00,view,Email,computers.notebook,795.99,961835
2023-01-15 01:49:00,view,Google Ads,furniture.living_room.sofa,170.88,544888
2023-01-18 05:48:00,view,Email,furniture.living_room.sofa,622.92,523651
2023-01-28 13:43:00,view,Organic Search,furniture.living_room.sofa,839.81,276113
2023-01-18 17:33:00,view,Email,appliances.kitchen.dishwasher,121.41,797537
2023-01-06 11:38:00,view,Instagram,electronics.smartphone,41.59,922075
2023-01-03 01:35:00,view,Google Ads,appliances.kitchen.dishwasher,45.53,939410
2023-01-17 11:59:00,view,Referral,appliances.kitchen.refrigerators,639.83,312830
2023-01-18 13:24:00,view,Referral,computers.notebook,712.51,799824
2023-01-14 23:15:00,view,Google Ads,electronics.smartphone,356.43,154360
2023-01-08 17:50:00,view,Organic Search,electronics.smartphone,476.99,949069
2023-01-16 03:38:00,view,Organic Search,furniture.living_room.sofa,864.01,578791
2023-01-25 06:32:00,view,Instagram,appliances.kitchen.dishwasher,395.96,677647
2023-01-30 04:11:00,view,Email,computers.notebook,108.55,396563
2023-01-02 17:21:00,view,Email,computers.notebook,755.49,496704
2023-01-06 00:11:00,view,Instagram,appliances.kitchen.dishwasher,913.16,213515
2023-01-11 03:35:00,cart,Instagram,appliances.kitchen.dishwasher,75.74,657614
2023-01-13 02:29:00,view,Instagram,computers.notebook,924.72,433325
2023-01-02 03:38:00,view,Email,computers.notebook,121.52,168667
2023-01-03 18:30:00,view,Instagram,appliances.kitchen.dishwasher,682.83,426608
2023-01-02 06:10:00,view,Email,computers.notebook,655.33,521762
2023-01-23 15:46:00,view,Referral,furniture.living_room.sofa,859.28,383114
2023-01-19 00:25:00,purchase,Organic Search,furniture.living_room.sofa,388.21,351779
2023-01-13 06:56:00,view,Email,electronics.smartphone,90.31,665146
2023-01-30 08:40:00,view,Google Ads,appliances.kitchen.refrigerators,350.33,608288
2023-01-20 16:19:00,cart,Referral,appliances.kitchen.dishwasher,441.91,289044
2023-01-01 03:04:00,view,Referral,appliances.kitchen.refrigerators,179.43,276120
2023-01-28 04:40:00,view,Google Ads,electronics.smartphone,648.0,468939
2023-01-23 12:42:00,view,Organic Search,computers.notebook,741.43,797882
2023-01-25 21:30:00,view,Email,computers.notebook,845.23,249469
2023-01-22 06:32:00,view,Organic Search,appliances.kitchen.dishwasher,489.08,364343
2023-01-04 11:06:00,purchase,Referral,electronics.smartphone,532.59,373701
2023-01-17 01:03:00,view,Referral,electronics.smartphone,745.12,618638
2023-01-03 13:07:00,view,Google Ads,computers.notebook,303.98,978726
2023-01-12 21:14:00,view,Referral,appliances.kitchen.refrigerators,712.73,572421
2023-01-07 14:48:00,cart,Instagram,appliances.kitchen.refrigerators,510.24,490517
2023-01-07 03:38:00,view,Email,computers.notebook,415.02,184458
2023-01-10 23:50:00,purchase,Instagram,electronics.smartphone,914.36,896129
2023-01-17 09:13:00,cart,Instagram,appliances.kitchen.refrigerators,858.43,337220
2023-01-11 03:35:00,purchase,Organic Search,appliances.kitchen.refrigerators,348.84,318606
2023-01-08 17:47:00,purchase,Google Ads,computers.notebook,453.75,749450
2023-01-02 23:51:00,cart,Email,appliances.kitchen.dishwasher,790.76,715103
2023-01-29 22:32:00,view,Email,appliances.kitchen.dishwasher,852.02,750971
2023-01-07 23:04:00,view,Referral,electronics.smartphone,145.97,211131
2023-01-28 13:01:00,view,Google Ads,furniture.living_room.sofa,412.08,379205
2023-01-04 07:52:00,view,Organic Search,electronics.smartphone,614.97,823230
2023-01-28 17:33:00,view,Google Ads,electronics.smartphone,545.69,291236
2023-01-03 04:26:00,view,Organic Search,electronics.smartphone,684.8,501286
2023-01-20 23:39:00,view,Instagram,computers.notebook,849.0,241741
2023-01-16 02:07:00,cart,Instagram,appliances.kitchen.refrigerators,975.24,795032
2023-01-13 03:47:00,view,Email,appliances.kitchen.dishwasher,83.8,629459
2023-01-29 04:20:00,view,Google Ads,electronics.smartphone,231.77,568563
2023-01-01 21:38:00,view,Google Ads,electronics.smartphone,691.15,865461
2023-01-18 21:33:00,view,Google Ads,computers.notebook,865.37,644066
2023-01-17 16:36:00,purchase,Google Ads,electronics.smartphone,432.57,254621
2023-01-02 09:43:00,view,Email,furniture.living_room.sofa,627.96,295433
2023-01-24 10:27:00,view,Instagram,appliances.kitchen.refrigerators,238.33,363336
2023-01-07 07:50:00,view,Google Ads,electronics.smartphone,930.75,491642
2023-01-23 17:18:00,cart,Instagram,furniture.living_room.sofa,83.92,375018
2023-01-24 22:24:00,view,Google Ads,furniture.living_room.sofa,66.06,196543
2023-01-01 03:14:00,cart,Organic Search,electronics.smartphone,719.78,167819
2023-01-21 11:23:00,cart,Email,appliances.kitchen.refrigerators,248.61,543933
2023-01-12 07:15:00,view,Google Ads,furniture.living_room.sofa,790.06,658551
2023-01-17 16:04:00,view,Google Ads,appliances.kitchen.refrigerators,590.77,135118
2023-01-24 08:35:00,cart,Referral,computers.notebook,557.87,259310
2023-01-12 23:17:00,view,Google Ads,appliances.kitchen.dishwasher,64.93,467602
2023-01-28 05:04:00,purchase,Google Ads,furniture.living_room.sofa,909.35,111867
2023-01-07 21:02:00,view,Instagram,appliances.kitchen.refrigerators,179.46,525682
2023-01-05 13:26:00,view,Google Ads,furniture.living_room.sofa,514.31,715401
2023-01-15 03:28:00,purchase,Organic Search,electronics.smartphone,336.03,112170
2023-01-25 20:08:00,view,Instagram,appliances.kitchen.dishwasher,845.51,508242
2023-01-02 02:45:00,view,Instagram,appliances.kitchen.refrigerators,818.56,848470
2023-01-21 08:17:00,purchase,Google Ads,furniture.living_room.sofa,87.1,897906
2023-01-13 20:17:00,view,Email,furniture.living_room.sofa,947.77,109374
2023-01-27 17:18:00,view,Email,appliances.kitchen.dishwasher,197.3,648519
2023-01-27 09:12:00,view,Instagram,computers.notebook,393.0,417433
2023-01-18 13:21:00,cart,Organic Search,appliances.kitchen.dishwasher,227.53,458518
2023-01-24 11:02:00,cart,Organic Search,computers.notebook,750.66,651963
2023-01-18 15:26:00,view,Organic Search,computers.notebook,532.06,239053
2023-01-15 18:10:00,view,Google Ads,appliances.kitchen.refrigerators,832.42,168978
2023-01-10 05:56:00,view,Google Ads,electronics.smartphone,429.18,127660
2023-01-10 18:01:00,cart,Organic Search,electronics.smartphone,376.39,215930
2023-01-16 12:37:00,view,Organic Search,electronics.smartphone,877.01,110904
2023-01-22 22:28:00,view,Google Ads,appliances.kitchen.refrigerators,174.33,693512
2023-01-02 07:19:00,view,Instagram,furniture.living_room.sofa,99.66,133281
2023-01-22 05:25:00,cart,Organic Search,computers.notebook,410.4,209151
2023-01-12 04:21:00,view,Google Ads,computers.notebook,373.52,432518
2023-01-02 18:19:00,view,Email,computers.notebook,901.35,339126
2023-01-13 23:05:00,view,Organic Search,electronics.smartphone,472.39,525007
2023-01-21 12:52:00,view,Google Ads,appliances.kitchen.refrigerators,247.4,480839
2023-01-23 02:51:00,cart,Google Ads,appliances.kitchen.refrigerators,905.6,154831
2023-01-30 00:44:00,view,Google Ads,appliances.kitchen.dishwasher,812.19,283062
2023-01-11 09:46:00,view,Organic Search,appliances.kitchen.refrigerators,24.2,834725
2023-01-30 04:17:00,view,Organic Search,appliances.kitchen.refrigerators,123.61,348121
2023-01-20 01:05:00,view,Instagram,computers.notebook,778.46,727093
2023-01-26 05:39:00,purchase,Instagram,appliances.kitchen.dishwasher,979.38,397243
2023-01-19 14:46:00,view,Google Ads,appliances.kitchen.refrigerators,509.8,648397
2023-01-11 11:29:00,cart,Organic Search,computers.notebook,932.33,212663
2023-01-09 05:28:00,purchase,Google Ads,computers.notebook,250.53,162881
2023-01-23 18:34:00,view,Organic Search,computers.notebook,947.46,789276
2023-01-01 08:09:00,view,Organic Search,electronics.smartphone,622.82,148408
2023-01-10 08:34:00,view,Google Ads,electronics.smartphone,489.18,217854
2023-01-23 03:35:00,view,Organic Search,appliances.kitchen.dishwasher,819.26,972378
2023-01-16 16:07:00,view,Instagram,electronics.smartphone,633.95,161744
2023-01-21 19:40:00,view,Instagram,computers.notebook,31.58,841578
2023-01-29 00:36:00,view,Email,furniture.living_room.sofa,264.78,919102
2023-01-06 16:51:00,view,Instagram,appliances.kitchen.dishwasher,430.7,443271
2023-01-05 19:13:00,view,Google Ads,furniture.living_room.sofa,246.17,155395
2023-01-13 22:31:00,view,Google Ads,electronics.smartphone,326.39,481562
2023-01-03 14:07:00,view,Organic Search,appliances.kitchen.dishwasher,378.1,389878
2023-01-17 10:35:00,view,Instagram,electronics.smartphone,55.26,510629
2023-01-19 20:42:00,view,Instagram,computers.notebook,635.18,780336
2023-01-17 11:12:00,view,Google Ads,computers.notebook,418.42,995018
2023-01-04 23:19:00,view,Google Ads,electronics.smartphone,108.75,676800
2023-01-08 14:46:00,view,Google Ads,furniture.living_room.sofa,804.09,999577
2023-01-05 10:51:00,purchase,Google Ads,furniture.living_room.sofa,447.22,492031
2023-01-03 20:17:00,view,Organic Search,appliances.kitchen.refrigerators,874.92,578227
2023-01-13 16:50:00,view,Organic Search,appliances.kitchen.dishwasher,549.46,964309
2023-01-07 00:12:00,view,Email,furniture.living_room.sofa,528.8,781224
2023-01-13 06:37:00,view,Instagram,appliances.kitchen.refrigerators,466.88,507729
2023-01-14 23:38:00,view,Instagram,computers.notebook,467.73,512779
2023-01-17 19:37:00,view,Email,appliances.kitchen.dishwasher,448.1,860107
2023-01-09 18:08:00,view,Referral,appliances.kitchen.refrigerators,711.92,698761
2023-01-18 14:03:00,view,Organic Search,appliances.kitchen.dishwasher,630.91,636076
2023-01-03 02:11:00,view,Email,appliances.kitchen.refrigerators,785.23,754325
2023-01-03 23:43:00,view,Google Ads,electronics.smartphone,934.06,346095
2023-01-27 23:15:00,view,Google Ads,furniture.living_room.sofa,673.95,753069
2023-01-29 01:54:00,view,Google Ads,appliances.kitchen.dishwasher,738.91,200366
2023-01-25 07:01:00,view,Organic Search,appliances.kitchen.dishwasher,889.21,351611
2023-01-05 00:43:00,view,Referral,computers.notebook,970.64,403909
2023-01-22 17:02:00,cart,Google Ads,appliances.kitchen.dishwasher,685.63,704348
2023-01-05 15:52:00,view,Instagram,appliances.kitchen.refrigerators,275.42,127721
2023-01-20 02:41:00,view,Instagram,electronics.smartphone,125.72,371973
2023-01-18 09:52:00,view,Email,furniture.living_room.sofa,120.29,457411
2023-01-20 15:33:00,view,Email,computers.notebook,943.12,281401
2023-01-14 14:38:00,cart,Organic Search,appliances.kitchen.refrigerators,699.48,956152
2023-01-08 05:41:00,view,Organic Search,electronics.smartphone,680.25,238488
2023-01-12 00:29:00,cart,Google Ads,computers.notebook,781.34,170875
2023-01-19 15:47:00,view,Referral,electronics.smartphone,643.65,513913
2023-01-05 08:59:00,view,Email,appliances.kitchen.dishwasher,634.42,568067
2023-01-18 19:06:00,view,Instagram,furniture.living_room.sofa,506.06,986662
2023-01-22 05:14:00,view,Instagram,appliances.kitchen.dishwasher,578.0,262128
2023-01-19 20:42:00,view,Organic Search,electronics.smartphone,296.27,358529
2023-01-24 04:27:00,view,Instagram,furniture.living_room.sofa,452.73,215954
2023-01-14 05:19:00,view,Referral,appliances.kitchen.refrigerators,705.31,514896
2023-01-24 23:21:00,view,Google Ads,furniture.living_room.sofa,350.64,723719
2023-01-17 02:34:00,view,Organic Search,appliances.kitchen.dishwasher,596.16,161147
2023-01-12 20:59:00,view,Organic Search,computers.notebook,803.47,535824
2023-01-10 22:28:00,view,Organic Search,appliances.kitchen.refrigerators,593.53,103613
2023-01-23 07:58:00,view,Google Ads,appliances.kitchen.refrigerators,349.82,226564
2023-01-26 08:00:00,view,Google Ads,appliances.kitchen.dishwasher,792.87,520061
2023-01-14 10:20:00,view,Instagram,electronics.smartphone,275.84,387386
2023-01-04 00:15:00,view,Instagram,computers.notebook,843.78,172886
2023-01-12 22:49:00,view,Instagram,computers.notebook,514.55,133402
2023-01-13 09:45:00,cart,Organic Search,appliances.kitchen.refrigerators,63.39,999640
2023-01-20 15:42:00,view,Google Ads,furniture.living_room.sofa,534.33,998115
2023-01-08 19:50:00,purchase,Email,furniture.living_room.sofa,509.99,633928
2023-01-02 14:25:00,view,Organic Search,furniture.living_room.sofa,871.08,288420
2023-01-04 18:41:00,view,Organic Search,computers.notebook,451.29,987275
2023-01-14 22:20:00,view,Organic Search,electronics.smartphone,384.81,923615
2023-01-17 11:48:00,view,Google Ads,appliances.kitchen.refrigerators,261.37,133671
2023-01-10 08:03:00,cart,Email,appliances.kitchen.dishwasher,309.51,733340
2023-01-06 02:15:00,purchase,Instagram,furniture.living_room.sofa,109.13,686132
2023-01-12 17:33:00,view,Referral,appliances.kitchen.dishwasher,727.88,628656
2023-01-27 15:57:00,view,Organic Search,computers.notebook,744.15,234114
2023-01-20 10:21:00,view,Email,appliances.kitchen.dishwasher,302.66,415477
2023-01-24 05:03:00,view,Instagram,electronics.smartphone,695.83,829253
2023-01-15 18:31:00,cart,Instagram,computers.notebook,251.2,810914
2023-01-01 01:27:00,view,Google Ads,appliances.kitchen.refrigerators,760.67,401950
2023-01-05 19:13:00,view,Email,appliances.kitchen.refrigerators,224.16,820584
2023-01-29 03:25:00,view,Google Ads,appliances.kitchen.refrigerators,282.03,165305
2023-01-19 04:30:00,view,Organic Search,electronics.smartphone,200.63,749953
2023-01-25 07:29:00,cart,Organic Search,appliances.kitchen.dishwasher,63.23,657386
2023-01-20 12:02:00,view,Referral,electronics.smartphone,165.51,243049
2023-01-02 22:16:00,view,Instagram,appliances.kitchen.dishwasher,982.61,568507
2023-01-18 16:25:00,cart,Organic Search,appliances.kitchen.dishwasher,515.01,992394
2023-01-29 20:48:00,view,Referral,appliances.kitchen.dishwasher,782.56,415978
2023-01-15 12:38:00,cart,Email,electronics.smartphone,535.2,971008
2023-01-04 03:44:00,view,Referral,appliances.kitchen.refrigerators,471.2,874561
2023-01-10 07:53:00,view,Email,appliances.kitchen.refrigerators,214.16,585688
2023-01-21 06:02:00,view,Email,appliances.kitchen.refrigerators,499.23,279734
2023-01-19 12:57:00,cart,Instagram,appliances.kitchen.refrigerators,70.36,242877
2023-01-04 17:50:00,view,Organic Search,computers.notebook,317.97,254892
2023-01-17 18:46:00,cart,Instagram,electronics.smartphone,88.56,644922
2023-01-19 20:22:00,view,Google Ads,computers.notebook,940.63,690286
2023-01-13 15:40:00,cart,Google Ads,computers.notebook,764.63,849179
2023-01-06 12:16:00,view,Referral,appliances.kitchen.refrigerators,55.33,260167
2023-01-06 02:45:00,view,Organic Search,appliances.kitchen.refrigerators,67.73,903329
2023-01-28 16:52:00,view,Email,appliances.kitchen.refrigerators,684.18,831335
2023-01-12 02:01:00,view,Instagram,appliances.kitchen.dishwasher,244.9,753021
2023-01-04 10:14:00,view,Email,furniture.living_room.sofa,538.57,945459
2023-01-14 15:25:00,cart,Email,appliances.kitchen.dishwasher,620.42,131118
2023-01-15 02:37:00,view,Google Ads,furniture.living_room.sofa,264.44,272621
2023-01-06 01:04:00,view,Google Ads,appliances.kitchen.dishwasher,705.67,846672
2023-01-02 16:48:00,cart,Organic Search,appliances.kitchen.dishwasher,972.21,310964
2023-01-26 23:34:00,view,Email,computers.notebook,461.08,959341
2023-01-12 21:24:00,cart,Email,furniture.living_room.sofa,523.24,225164
2023-01-26 09:42:00,cart,Organic Search,electronics.smartphone,442.28,811951
2023-01-22 05:31:00,view,Google Ads,appliances.kitchen.refrigerators,946.85,870166
2023-01-05 02:11:00,view,Google Ads,computers.notebook,855.62,207769
2023-01-03 17:47:00,view,Google Ads,computers.notebook,923.49,297482
2023-01-28 01:29:00,view,Instagram,electronics.smartphone,54.08,375482
2023-01-14 09:44:00,view,Referral,appliances.kitchen.dishwasher,156.52,565484
2023-01-10 18:49:00,view,Referral,appliances.kitchen.dishwasher,576.31,631959
2023-01-09 21:00:00,view,Referral,computers.notebook,930.47,429960
2023-01-10 01:18:00,view,Google Ads,computers.notebook,100.57,527955
2023-01-04 22:12:00,view,Google Ads,furniture.living_room.sofa,892.54,976611
2023-01-05 20:07:00,view,Instagram,computers.notebook,396.96,401902
2023-01-06 09:59:00,view,Email,appliances.kitchen.refrigerators,442.13,633598
2023-01-03 23:57:00,view,Organic Search,computers.notebook,594.44,390415
2023-01-20 17:46:00,view,Instagram,computers.notebook,378.32,853379
2023-01-29 13:07:00,view,Email,furniture.living_room.sofa,663.28,282589
2023-01-17 08:21:00,view,Instagram,electronics.smartphone,176.6,186192
2023-01-05 04:00:00,view,Google Ads,appliances.kitchen.refrigerators,480.11,288032
2023-01-29 06:51:00,cart,Organic Search,appliances.kitchen.refrigerators,429.02,242978
2023-01-11 11:52:00,view,Email,appliances.kitchen.refrigerators,918.3,577315
2023-01-05 02:53:00,view,Google Ads,appliances.kitchen.dishwasher,55.9,182383
2023-01-05 04:10:00,purchase,Instagram,computers.notebook,182.25,155718
2023-01-29 01:00:00,view,Google Ads,furniture.living_room.sofa,639.41,897528
2023-01-23 11:49:00,purchase,Organic Search,furniture.living_room.sofa,146.83,594080
2023-01-20 18:26:00,view,Google Ads,appliances.kitchen.refrigerators,773.39,250322
2023-01-15 23:00:00,view,Instagram,appliances.kitchen.refrigerators,40.63,643598
2023-01-25 04:22:00,cart,Instagram,appliances.kitchen.dishwasher,339.82,823115
2023-01-15 04:35:00,purchase,Email,furniture.living_room.sofa,929.4,529809
2023-01-05 11:48:00,view,Organic Search,appliances.kitchen.dishwasher,354.35,667481
2023-01-28 05:39:00,view,Google Ads,electronics.smartphone,495.14,494773
2023-01-21 07:28:00,view,Google Ads,furniture.living_room.sofa,473.96,945853
2023-01-22 09:10:00,cart,Instagram,electronics.smartphone,625.77,210705
2023-01-13 05:56:00,view,Referral,appliances.kitchen.dishwasher,989.33,234345
2023-01-08 08:47:00,view,Google Ads,furniture.living_room.sofa,374.65,999279
2023-01-06 03:49:00,view,Organic Search,electronics.smartphone,160.24,975796
2023-01-15 11:36:00,view,Instagram,computers.notebook,809.88,726978
2023-01-21 22:50:00,view,Google Ads,electronics.smartphone,303.7,103164
2023-01-15 09:43:00,view,Google Ads,electronics.smartphone,846.99,872386
2023-01-21 15:51:00,cart,Instagram,electronics.smartphone,654.91,368914
2023-01-23 13:21:00,view,Google Ads,appliances.kitchen.refrigerators,71.52,840820
2023-01-22 00:04:00,cart,Instagram,appliances.kitchen.refrigerators,432.78,173269
2023-01-29 19:10:00,view,Organic Search,electronics.smartphone,255.18,251425
2023-01-26 16:14:00,view,Google Ads,computers.notebook,421.92,729560
2023-01-20 15:47:00,view,Email,furniture.living_room.sofa,75.4,816103
2023-01-19 23:31:00,view,Email,furniture.living_room.sofa,390.73,567608
2023-01-19 07:19:00,view,Organic Search,appliances.kitchen.dishwasher,49.94,641513
2023-01-20 20:52:00,view,Google Ads,furniture.living_room.sofa,414.61,326914
2023-01-08 13:56:00,cart,Organic Search,computers.notebook,542.83,900019
2023-01-07 19:12:00,view,Referral,appliances.kitchen.dishwasher,320.9,336894
2023-01-02 09:45:00,view,Organic Search,furniture.living_room.sofa,55.34,504747
2023-01-12 19:53:00,view,Organic Search,computers.notebook,113.08,699027
2023-01-25 06:31:00,view,Google Ads,appliances.kitchen.dishwasher,495.71,957292
2023-01-06 11:03:00,view,Email,furniture.living_room.sofa,246.97,871371
2023-01-20 07:06:00,view,Organic Search,computers.notebook,935.03,563792
2023-01-24 17:40:00,view,Google Ads,appliances.kitchen.dishwasher,11.45,389319
2023-01-26 02:29:00,purchase,Google Ads,appliances.kitchen.refrigerators,703.57,586624
2023-01-08 08:16:00,cart,Instagram,furniture.living_room.sofa,708.15,486317
2023-01-02 12:15:00,view,Google Ads,computers.notebook,117.03,974109
2023-01-04 10:51:00,view,Referral,furniture.living_room.sofa,314.06,405800
2023-01-10 01:13:00,cart,Instagram,appliances.kitchen.dishwasher,97.06,930509
2023-01-10 07:39:00,view,Email,furniture.living_room.sofa,953.01,803542
2023-01-15 04:01:00,view,Referral,appliances.kitchen.dishwasher,688.56,205259
2023-01-22 10:06:00,view,Google Ads,appliances.kitchen.refrigerators,400.4,897235
2023-01-30 09:29:00,view,Google Ads,computers.notebook,638.32,374887
2023-01-25 04:51:00,view,Instagram,furniture.living_room.sofa,262.25,492682
2023-01-08 12:06:00,view,Google Ads,computers.notebook,581.24,513976
2023-01-04 17:27:00,view,Google Ads,appliances.kitchen.refrigerators,72.8,542050
2023-01-06 05:59:00,view,Referral,furniture.living_room.sofa,571.11,165441
2023-01-16 17:27:00,cart,Google Ads,computers.notebook,898.87,414622
2023-01-11 10:19:00,view,Email,appliances.kitchen.refrigerators,304.73,491860
2023-01-14 15:47:00,view,Google Ads,appliances.kitchen.dishwasher,631.86,746929
2023-01-22 22:28:00,view,Referral,furniture.living_room.sofa,423.7,667639
2023-01-20 15:42:00,cart,Organic Search,appliances.kitchen.refrigerators,496.07,578627
2023-01-06 06:05:00,view,Organic Search,computers.notebook,522.92,231749
2023-01-03 18:29:00,view,Instagram,appliances.kitchen.refrigerators,352.25,294799
2023-01-18 16:10:00,view,Organic Search,appliances.kitchen.dishwasher,462.87,220751
2023-01-19 19:54:00,view,Email,computers.notebook,705.06,769451
2023-01-27 13:35:00,view,Instagram,electronics.smartphone,773.88,762204
2023-01-30 22:28:00,view,Email,appliances.kitchen.dishwasher,130.37,860559
2023-01-03 18:19:00,view,Email,appliances.kitchen.refrigerators,955.07,125831
2023-01-17 18:28:00,view,Email,electronics.smartphone,350.31,109773
2023-01-06 20:23:00,cart,Email,furniture.living_room.sofa,181.75,219360
2023-01-26 00:39:00,view,Instagram,appliances.kitchen.refrigerators,940.66,664600
2023-01-08 07:17:00,view,Google Ads,appliances.kitchen.dishwasher,605.88,458766
2023-01-09 00:46:00,view,Organic Search,appliances.kitchen.refrigerators,340.4,634686
2023-01-14 10:14:00,view,Google Ads,appliances.kitchen.dishwasher,913.35,797925
2023-01-19 15:33:00,view,Organic Search,appliances.kitchen.refrigerators,884.81,497744
2023-01-12 07:48:00,view,Google Ads,electronics.smartphone,980.99,598269
2023-01-28 00:15:00,view,Google Ads,appliances.kitchen.refrigerators,16.61,199009
2023-01-19 03:17:00,cart,Google Ads,appliances.kitchen.refrigerators,823.22,218900
2023-01-05 00:29:00,view,Google Ads,electronics.smartphone,420.05,145394
2023-01-06 08:00:00,view,Email,appliances.kitchen.dishwasher,673.94,231372
2023-01-13 23:19:00,purchase,Organic Search,appliances.kitchen.refrigerators,449.21,876257
2023-01-09 06:23:00,cart,Instagram,appliances.kitchen.refrigerators,40.07,712292
2023-01-14 07:44:00,purchase,Email,computers.notebook,200.12,985723
2023-01-30 13:11:00,purchase,Referral,furniture.living_room.sofa,844.64,944744
2023-01-09 14:04:00,view,Google Ads,electronics.smartphone,209.65,861829
2023-01-13 14:38:00,cart,Google Ads,computers.notebook,450.56,894758
2023-01-21 11:23:00,view,Organic Search,computers.notebook,491.29,884895
2023-01-29 13:24:00,view,Google Ads,appliances.kitchen.dishwasher,85.42,509100
2023-01-02 08:27:00,cart,Google Ads,computers.notebook,127.05,194511
2023-01-09 08:34:00,view,Google Ads,appliances.kitchen.refrigerators,45.48,208703
2023-01-03 21:25:00,view,Organic Search,furniture.living_room.sofa,951.96,797837
2023-01-28 00:33:00,view,Google Ads,appliances.kitchen.refrigerators,321.98,839692
2023-01-01 00:20:00,view,Google Ads,appliances.kitchen.dishwasher,324.03,355445
2023-01-18 05:46:00,view,Email,appliances.kitchen.refrigerators,890.23,941171
2023-01-30 06:38:00,view,Instagram,appliances.kitchen.refrigerators,786.05,680116
2023-01-04 13:50:00,view,Email,appliances.kitchen.refrigerators,555.95,157768
2023-01-28 19:51:00,view,Organic Search,computers.notebook,736.47,795854
2023-01-20 21:35:00,view,Referral,electronics.smartphone,327.43,449635
2023-01-07 12:15:00,view,Instagram,appliances.kitchen.dishwasher,365.69,976603
2023-01-26 08:36:00,view,Referral,furniture.living_room.sofa,715.28,491188
2023-01-13 02:18:00,view,Email,furniture.living_room.sofa,544.02,853738
2023-01-25 19:12:00,cart,Organic Search,appliances.kitchen.refrigerators,575.45,264587
2023-01-27 12:48:00,cart,Google Ads,appliances.kitchen.dishwasher,770.32,404363
2023-01-06 22:30:00,view,Google Ads,appliances.kitchen.refrigerators,456.98,804220
2023-01-13 13:41:00,cart,Google Ads,furniture.living_room.sofa,235.97,208756
2023-01-29 08:16:00,view,Email,electronics.smartphone,715.99,175892
2023-01-07 05:46:00,view,Organic Search,electronics.smartphone,425.84,553070
2023-01-09 15:12:00,view,Email,computers.notebook,573.91,858326
2023-01-01 01:18:00,view,Instagram,computers.notebook,123.94,865507
2023-01-01 15:10:00,view,Email,computers.notebook,594.15,558280
2023-01-24 02:53:00,view,Google Ads,computers.notebook,50.49,322272
2023-01-04 23:56:00,view,Google Ads,appliances.kitchen.refrigerators,40.04,825978
2023-01-13 02:45:00,view,Instagram,computers.notebook,895.25,200182
2023-01-29 21:11:00,view,Referral,appliances.kitchen.dishwasher,315.31,246594
2023-01-17 12:47:00,cart,Instagram,furniture.living_room.sofa,914.78,325421
2023-01-29 06:18:00,view,Google Ads,appliances.kitchen.dishwasher,554.78,815449
2023-01-28 14:47:00,cart,Google Ads,computers.notebook,173.42,337046
2023-01-28 10:39:00,view,Google Ads,computers.notebook,714.56,902240
2023-01-22 02:37:00,view,Referral,appliances.kitchen.refrigerators,214.89,514758
2023-01-22 16:53:00,view,Organic Search,appliances.kitchen.refrigerators,35.96,156007
2023-01-16 00:43:00,cart,Instagram,electronics.smartphone,872.62,646845
